staff_id,department,grade,contract_type,fte,start_date,last_promotion_date,gender,ethnicity,exit_date
S03333,Communications,G4,Permanent,1.0,2012-07-15,2015-07-15,Female,White,
S03334,Sales,G3,Permanent,1.0,2020-05-19,,Female,White,
S03335,Customer Services,G5,Fixed-term,1.0,2022-10-18,,Female,White,
S03336,IT Services,G8,Permanent,1.0,2022-08-18,,Female,White,
S03337,Security,G5,Permanent,0.7,2011-02-01,2016-01-31,Female,White,
S03338,Estates,G5,Fixed-term,1.0,2018-06-23,,Female,Asian,2024-10-21
S03339,Communications,G5,Permanent,1.0,2010-09-05,,Female,White,
S03340,IT Services,G3,Fixed-term,1.0,2015-04-28,,Female,White,
S03341,Communications,Grade 6,Permanent,1.0,2023-11-22,,Female,White,
S03342,Communications,G5,Permanent,0.66,2012-08-22,,Male,White,
S03343,Estates,G7,Permanent,1.0,2019-05-11,,Male,White,2022-01-29
S03344,Communications,G4,Permanent,1.0,2017-05-17,2021-05-16,Female,White,2022-06-23
S03345,Customer Services,G7,Permanent,1.0,2018-10-11,,M,Asian,
S03346,Customer Services,G9,Permanent,1.0,2013-06-09,,Male,White,
S03347,Estates,G4,Fixed-term,1.0,2010-12-20,2016-12-18,Female,White,
S03348,Customer Services,G8,Permanent,1.0,2016-09-27,,Female,White,
S03349,Sales,G5,Fixed-term,0.23,2010-12-01,2015-11-30,Female,White,
S03350,Communications,G4,Fixed-term,1.0,2015-11-25,,Female,White,
S03351,IT Services,G6,Permanent,1.0,2013-02-26,2016-02-26,Male,White,
S03352,Marketing,6,Fixed-term,0.25,2019-05-28,,Male,White,2022-09-30
S03353,Sales,G7,Permanent,1.0,2023-07-11,,Female,White,
S03354,Estates,G7,Permanent,1.0,2024-11-29,,Female,White,2025-01-01
S03355,Facilities,G5,Permanent,1.0,2017-10-13,,Male,White,
S03356,Finance,G4,Fixed-term,1.0,2023-05-03,,Female,Asian,
S03357,Sales,G7,Fixed-term,1.0,2019-05-18,2025-05-16,Male,Mixed,
S03358,HR,G7,Permanent,0.64,2016-08-16,,Male,White,
S03359,Security,G6,Permanent,1.0,2009-06-23,,Male,White,2011-03-20
S03360,Finance,G7,Permanent,1.0,2011-04-08,,Female,White,2012-04-03
S03361,IT Services,G8,Permanent,1.0,2016-09-18,,Female,Other,
S03362,Communications,G4,Fixed-term,1.0,2018-03-14,,F,White,
S03363,Communications,G7,Permanent,1.0,2022-03-25,,Male,White,2022-05-27
S03364,Sales,G3,Permanent,0.22,2022-03-28,,Female,White,
S03365,IT Services,G7,Permanent,0.4,2021-12-29,,M,White,
S03366,Planning,G6,Permanent,1.0,2017-10-31,,Male,White,
S03367,Legal and Governance,G6,Permanent,1.0,2015-08-11,,Male,White,2019-02-08
S03368,Sales,G6,Permanent,0.3,2008-05-23,2011-05-23,Female,White,
S03369,Communications,G6,Permanent,1.0,2019-11-13,,Male,Asian,
S03370,Customer Services,G6,Fixed-term,1.0,2016-09-05,2020-09-04,Male,White,
S03371,Customer Services,G6,Permanent,0.64,2022-05-27,,Female,White,
S03372,HR,G5,Fixed-term,0.79,2019-06-14,2023-06-13,F,White,
S03373,Procurement,G5,Permanent,1.0,2016-08-01,,Female,White,
S03374,Marketing,G7,Permanent,1.0,2021-06-30,,Female,Black,
S03375,Security,G6,Permanent,0.83,2016-10-30,2022-10-29,Female,Mixed,
S03376,Legal and Governance,G6,Permanent,1.0,2014-12-18,,Male,Black,
S03377,Customer Services,G4,Fixed-term,0.8,2024-10-15,,Female,Asian,
S03378,HR,G5,Fixed-term,1.0,2015-02-12,,Female,White,
S03379,Sales,G7,Permanent,1.0,2009-04-14,,Male,White,
S03380,Legal and Governance,G5,Permanent,1.0,2020-03-26,,Male,White,2020-07-25
S03381,Sales,G5,Permanent,1.0,2018-09-27,,Female,White,
S03382,Commercial Services,G8,Permanent,1.0,2013-09-17,,Male,Black,2016-01-03
S03383,Communications,G3,Permanent,1.0,2024-12-12,,Female,Asian,2024-12-28
S03384,Sales,G6,Fixed-term,0.23,2009-04-03,,Female,White,
S03385,HR,G4,Fixed-term,0.48,2008-05-03,,Female,White,
S03386,Estates,G5,Permanent,1.0,2021-08-22,,Male,White,
S03387,Sales,G9,Permanent,1.0,2015-12-23,,Male,White,
S03388,Finance,G6,Permanent,1.0,2015-05-01,,Female,Black,
S03389,IT Services,G8,Permanent,1.0,2015-02-05,,Female,White,
S03390,HR,G5,Permanent,1.0,2011-08-05,2014-08-04,Male,White,2021-06-17
S03391,Sales,G7,Permanent,1.0,2011-08-04,,Other,Asian,
S03392,Estates,G7,Fixed-term,0.88,2016-01-28,,Other,White,2019-03-27
S03393,IT Services,G6,Permanent,1.0,2015-11-14,,F,White,
S03394,Sales,G9,Permanent,1.0,2023-10-30,,Female,White,
S03395,Customer Services,G4,Permanent,1.0,2015-10-26,,Male,Asian,2023-09-29
S03396,Commercial Services,G9,Permanent,1.0,2021-03-15,,Male,White,
S03397,Sales,G4,Fixed-term,1.0,2022-09-27,,F,White,
S03398,Finance,G6,Permanent,1.0,2018-06-27,2023-06-26,Male,White,
S03399,Legal and Governance,G7,Permanent,1.0,2011-11-25,,Male,Asian,
S03400,Finance,G7,Permanent,1.0,2016-12-30,,Male,White,2024-02-13
S03401,Sales,5,Permanent,1.0,2014-09-07,2017-09-06,Male,White,
S03402,Communications,G5,Permanent,1.0,2012-09-14,,Female,White,
S03403,Customer Services,G6,Permanent,0.76,2023-07-01,,Female,White,
S03404,Planning,G4,Permanent,1.0,2022-12-13,,Male,White,
S03405,Commercial Services,G5,Permanent,1.0,2021-07-18,,Other,Black,
S03406,Procurement,G4,Fixed-term,1.0,2013-10-28,,Male,White,
S03407,HR,G4,Permanent,1.0,2016-10-30,,Female,White,2018-06-17
S03408,Communications,G6,Permanent,1.0,2022-10-24,,Male,Black,
S03409,Legal and Governance,G5,Permanent,1.0,2018-04-25,,Male,White,2020-02-17
S03410,Communications,G9,Permanent,1.0,2015-10-16,,Male,White,
S03411,Marketing,G5,Fixed-term,1.0,2021-02-26,2024-02-26,F,White,
S03412,Communications,G4,Fixed-term,0.6,2019-09-26,,Female,Asian,
S03413,HR,G4,Permanent,1.0,2012-06-29,,Male,White,
S03414,Marketing,G7,Permanent,1.0,2014-01-05,,Female,Asian,
S03415,HR,G7,Permanent,0.26,2017-12-30,,Male,White,
S03416,Procurement,G7,Permanent,1.0,2010-10-13,,Male,White,
S03417,HR,G7,Fixed-term,1.0,2019-10-26,,Female,Other,
S03418,Customer Services,G7,Fixed-term,1.0,2022-12-30,,Female,White,2024-10-31
S03419,Legal and Governance,G7,Permanent,1.0,2016-07-16,,Female,White,
S03420,Marketing,G6,Permanent,1.0,2024-06-16,,Male,White,
S03421,Legal and Governance,G6,Permanent,1.0,2018-01-16,,Female,White,
S03422,Planning,G6,Permanent,0.3,2013-06-25,,Male,White,
S03423,Legal and Governance,G3,Fixed-term,1.0,2021-05-08,,Female,White,2023-08-10
S03424,Facilities,G6,Permanent,1.0,2014-11-15,,Female,White,
S03425,Legal and Governance,G5,Permanent,1.0,2023-01-03,,Female,Asian,
S03426,Estates,G6,Permanent,0.64,2020-07-28,,Male,White,
S03427,IT Services,G8,Permanent,1.0,2010-10-18,,Male,White,
S03428,Communications,G9,Permanent,1.0,2018-05-15,,Male,Asian,
S03429,Communications,G5,Fixed-term,1.0,2024-07-21,,Male,White,2024-09-19
S03430,HR,G6,Fixed-term,1.0,2008-10-25,,Female,White,
S03431,Marketing,G4,Permanent,1.0,2019-07-06,,Male,Asian,
S03432,Finance,G6,Permanent,1.0,2019-01-16,2024-01-15,Female,White,
S03433,Marketing,G3,Fixed-term,1.0,2011-12-09,,Female,White,2016-12-12
S03434,Security,G4,Fixed-term,0.33,2018-08-07,,Male,White,
S03435,Estates,G5,Permanent,1.0,2013-07-12,,Male,White,
S03436,HR,G5,Fixed-term,1.0,2017-05-27,,Female,White,
S03437,Sales,G7,Permanent,1.0,2013-07-20,,Female,White,
S03438,Commercial Services,G8,Permanent,1.0,2017-05-04,,Male,White,
S03439,IT Services,G7,Permanent,1.0,2024-03-10,,Male,White,
S03440,Sales,G6,Permanent,1.0,2009-01-17,,Male,White,
S03441,Customer Services,G7,Permanent,1.0,2017-01-07,,Male,Asian,2017-10-22
S03442,Estates,G6,Fixed-term,1.0,2013-08-14,,Male,Mixed,
S03443,Communications,G7,Permanent,1.0,2018-01-17,,Male,White,
S03444,Research and Development,G6,Permanent,1.0,2011-04-13,,Male,White,
S03445,Facilities,G7,Permanent,1.0,2009-02-14,,Male,White,
S03446,Communications,G3,Permanent,1.0,2019-05-25,,Male,White,2021-06-06
S03447,HR,G7,Permanent,1.0,2011-10-13,,Male,Asian,
S03448,HR,G6,Permanent,0.22,2022-09-26,,Female,Black,
S03449,Sales,G6,Permanent,1.0,2022-08-29,,Female,Mixed,
S03450,HR,G4,Permanent,1.0,2013-12-20,,Male,White,
S03451,Procurement,G4,Fixed-term,1.0,2013-03-27,,Male,Asian,
S03452,Customer Services,G4,Fixed-term,0.72,2010-08-29,2016-08-27,Female,White,
S03453,Finance,G6,Fixed-term,0.62,2019-10-10,,Female,White,
S03454,Commercial Services,G4,Permanent,1.0,2008-09-14,,Female,Other,
S03455,HR,G5,Permanent,1.0,2010-11-26,,M,White,
S03456,Customer Services,G8,Permanent,0.41,2023-05-25,,Male,White,
S03457,Sales,G5,Fixed-term,0.85,2015-06-03,,Female,Asian,
S03458,Sales,G7,Permanent,0.71,2024-10-20,,Male,Other,
S03459,Communications,G4,Permanent,1.0,2023-04-29,,Female,Mixed,
S03460,Marketing,G3,Permanent,1.0,2019-09-30,,Female,Asian,2023-02-27
S03461,Research and Development,G4,Permanent,1.0,2009-09-06,,Female,White,
S03462,Planning,G5,Permanent,1.0,2013-04-16,,Male,White,
S03463,IT Services,G7,Permanent,1.0,2015-06-12,,Male,Black,
S03464,Legal and Governance,G5,Permanent,0.42,2008-11-23,2013-11-22,Male,Mixed,
S03465,Customer Services,G6,Permanent,0.31,2015-03-24,,Male,White,
S03466,Sales,G5,Fixed-term,1.0,2024-04-20,,Male,Mixed,
S03467,Estates,G6,Permanent,0.88,2019-07-31,,Female,Other,
S03468,Procurement,G9,Permanent,1.0,2021-03-31,,Male,White,
S03469,Security,G9,Permanent,1.0,2015-12-17,,Male,White,
S03470,Customer Services,G3,Permanent,0.23,2012-10-02,,Male,White,
S03471,Sales,G5,Permanent,1.0,2023-03-23,,Male,White,
S03472,HR,G9,Permanent,0.75,2021-07-14,,Male,Black,
S03473,Finance,G4,Fixed-term,1.0,2015-09-26,,Male,White,
S03474,Commercial Services,G4,Permanent,1.0,2009-12-15,,Male,White,
S03475,Communications,G5,Permanent,0.4,2018-11-30,,Female,White,
S03476,IT Services,G3,Permanent,0.25,2015-02-22,,Female,White,
S03477,IT Services,G8,Permanent,1.0,2009-05-26,,Male,White,
S03478,Communications,G4,Fixed-term,1.0,2019-12-15,,Female,White,2020-06-26
S03479,IT Services,G6,Permanent,1.0,2014-06-12,,Female,White,
S03480,Security,G8,Permanent,1.0,2011-10-22,,Male,White,
S03481,Estates,G3,Fixed-term,1.0,2021-01-23,,Female,White,
S03482,Estates,G3,Permanent,1.0,2013-12-04,,Female,White,
S03483,Customer Services,G7,Fixed-term,1.0,2014-01-13,,Female,Asian,
S03484,Communications,G4,Fixed-term,1.0,2023-08-09,,Female,Other,2024-02-06
S03485,Research and Development,G5,Fixed-term,1.0,2022-01-08,,Male,Asian,
S03486,IT Services,G5,Permanent,1.0,2013-12-04,,Female,White,2017-10-21
S03487,Finance,G6,Permanent,1.0,2013-04-12,,Male,White,
S03488,Customer Services,G6,Permanent,1.0,2018-10-10,,Female,Asian,
S03489,Planning,G5,Permanent,1.0,2018-07-02,2023-07-01,Female,White,
S03490,Research and Development,G4,Fixed-term,1.0,2016-08-08,,Male,Black,2017-02-10
S03491,Procurement,G4,Fixed-term,1.0,2009-11-04,2013-11-03,Female,White,
S03492,Sales,G5,Permanent,1.0,2024-10-14,,M,White,
S03493,Commercial Services,G6,Permanent,1.0,2019-07-01,,Male,Mixed,
S03494,Planning,G6,Permanent,0.69,2013-01-14,,Female,Asian,
S03495,Finance,G6,Permanent,1.0,2022-06-20,,Female,White,
S03496,Facilities,G5,Permanent,1.0,2014-10-13,2020-10-11,Male,Black,
S03497,Sales,G4,Permanent,1.0,2013-02-24,,Female,White,
S03498,HR,G6,Permanent,1.0,2017-09-16,,Female,White,
S03499,Planning,G5,Fixed-term,1.0,2018-07-27,2022-07-26,Female,Mixed,
S03500,Sales,G7,Permanent,1.0,2010-01-04,,Female,White,
S03501,Legal and Governance,G5,Fixed-term,1.0,2021-12-14,,Male,White,
S03502,Customer Services,G5,Permanent,1.0,2018-12-29,,Female,White,
S03503,Research and Development,G8,Permanent,1.0,2012-02-20,,M,White,
S03504,Communications,G5,Permanent,1.0,2013-07-17,2017-07-16,Female,White,
S03505,Legal and Governance,G8,Permanent,1.0,2015-12-24,,Female,White,
S03506,IT Services,G7,Permanent,1.0,2022-05-29,,Male,White,
S03507,Communications,G5,Fixed-term,1.0,2013-09-08,,Male,White,
S03508,Legal and Governance,G6,Permanent,1.0,2016-09-30,,Female,White,2020-03-22
S03509,Marketing,G5,Permanent,1.0,2010-01-17,,Male,White,
S03510,Communications,G5,Fixed-term,1.0,2018-01-27,,Female,White,
S03511,Commercial Services,G4,Permanent,1.0,2014-04-20,,Female,White,2023-11-23
S03512,Facilities,G5,Permanent,1.0,2021-12-13,,Female,White,
S03513,Estates,G4,Permanent,1.0,2021-03-02,,Female,White,2024-03-07
S03514,Estates,G8,Permanent,1.0,2015-09-02,,M,White,
S03515,Legal and Governance,G4,Fixed-term,1.0,2021-11-16,,Male,Asian,
S03516,Commercial Services,G6,Permanent,1.0,2016-11-22,2021-11-21,Male,White,
S03517,Customer Services,G6,Permanent,1.0,2019-05-23,,Male,White,
S03518,Estates,G6,Permanent,1.0,2011-11-15,2014-11-14,Male,White,
S03519,Planning,G4,Fixed-term,1.0,2015-01-24,,Female,White,2023-09-30
S03520,Communications,G5,Fixed-term,1.0,2017-10-27,,Male,White,
S03521,Sales,G7,Permanent,1.0,2023-05-17,,Male,White,
S03522,Communications,G5,Fixed-term,1.0,2019-11-02,2025-10-31,Male,White,
S03523,Sales,G7,Permanent,0.49,2023-08-25,,Male,White,
S03524,Communications,G7,Permanent,1.0,2014-10-28,,Female,White,
S03525,Procurement,G6,Permanent,0.41,2014-07-25,2019-07-24,Male,Asian,2021-09-07
S03526,IT Services,G5,Fixed-term,0.74,2009-03-03,2015-03-02,Female,Other,
S03527,HR,G3,Permanent,1.0,2016-12-27,,Female,Asian,
S03528,HR,G7,Permanent,1.0,2012-12-22,,Female,Mixed,
S03529,Marketing,G6,Permanent,1.0,2020-08-24,,Female,White,
S03530,Planning,G5,Fixed-term,1.0,2016-04-28,,Male,White,
S03531,Finance,G5,Fixed-term,0.21,2015-08-28,,Female,Black,
S03532,Customer Services,G7,Permanent,1.0,2021-06-29,,Female,White,2022-07-12
S03533,Communications,G5,Permanent,1.0,2011-12-11,,Female,White,2021-08-18
S03534,HR,G5,Permanent,0.28,2014-11-18,2020-11-16,Male,White,
S03535,Security,G5,Permanent,0.67,2010-10-09,,Female,White,
S03536,Customer Services,G4,Permanent,0.37,2015-08-16,,Male,White,
S03537,Customer Services,G5,Permanent,1.0,2008-01-06,,Female,White,
S03538,Commercial Services,G6,Permanent,1.0,2018-09-30,,Male,White,
S03539,Communications,G5,Fixed-term,0.3,2024-10-06,,Female,White,
S03540,Customer Services,G4,Permanent,1.0,2015-04-06,,Female,White,
S03541,Legal and Governance,G6,Permanent,1.0,2015-10-27,,Female,Asian,
S03542,Commercial Services,G5,Permanent,1.0,2021-05-09,,Female,White,
S03543,Marketing,G7,Permanent,1.0,2023-08-02,,Male,White,
S03544,Facilities,G7,Permanent,1.0,2013-03-14,,Female,White,
S03545,Planning,G6,Fixed-term,1.0,2008-05-18,2014-05-17,Male,White,
S03546,Communications,G6,Fixed-term,1.0,2019-05-07,,Male,White,
S03547,Facilities,G7,Fixed-term,0.27,2022-07-25,,Male,Mixed,
S03548,HR,G6,Permanent,0.21,2018-01-07,,Male,White,
S03549,Sales,G6,Permanent,1.0,2024-10-10,,Female,White,
S03550,Commercial Services,G4,Fixed-term,1.0,2017-12-03,,Female,White,
S03551,Communications,G9,Permanent,1.0,2019-10-19,,M,Other,
S03552,Commercial Services,G5,Permanent,1.0,2016-08-04,2019-08-04,Male,White,
S03553,Research and Development,G8,Permanent,1.0,2011-08-23,,Male,Asian,
S03554,Legal and Governance,G7,Permanent,1.0,2010-03-30,,Male,Asian,
S03555,Communications,G6,Permanent,1.0,2024-06-30,,Female,White,
S03556,Communications,G7,Permanent,0.69,2012-05-26,,Female,White,
S03557,Planning,G5,Permanent,1.0,2013-01-21,2018-01-20,Male,White,
S03558,Communications,G3,Fixed-term,1.0,2024-10-09,,Male,Asian,
S03559,Sales,G7,Permanent,1.0,2022-07-05,,Female,White,
S03560,Sales,G6,Permanent,1.0,2014-01-19,,Male,White,
S03561,Facilities,G6,Permanent,1.0,2018-09-19,2024-09-17,Male,Asian,
S03562,IT Services,G6,Permanent,1.0,2022-08-23,,Female,White,
S03563,IT Services,G5,Fixed-term,1.0,2011-04-16,,Male,White,
S03564,Commercial Services,G7,Permanent,0.46,2021-01-17,,Female,White,
S03565,Finance,G5,Permanent,0.24,2024-08-03,,Female,White,2024-10-17
S03566,Sales,G5,Fixed-term,1.0,2019-05-23,,Female,Asian,2022-07-20
S03567,Commercial Services,G6,Permanent,0.79,2017-12-06,,Female,White,
S03568,Marketing,G7,Permanent,1.0,2019-03-11,,Male,White,
S03569,HR,5,Permanent,1.0,2021-10-13,2024-10-12,Male,White,
S03570,Planning,G6,Permanent,1.0,2012-05-24,,Female,White,
S03571,Sales,G5,Fixed-term,1.0,2017-04-03,2023-04-02,Male,White,
S03572,Facilities,G5,Fixed-term,1.0,2012-02-21,,Female,Other,
S03573,Customer Services,G5,Permanent,0.65,2016-09-30,,Other,White,
S03574,Communications,G5,Permanent,1.0,2019-12-21,,Male,Asian,
S03575,Sales,G7,Permanent,1.0,2015-12-26,,Male,Asian,
S03576,Finance,G6,Permanent,1.0,2024-06-11,,Female,White,
S03577,Legal and Governance,G5,Fixed-term,1.0,2016-08-19,,Male,White,
S03578,Estates,G7,Permanent,1.0,2010-04-26,,Male,White,
S03579,Communications,G4,Fixed-term,1.0,2010-10-14,,Male,White,
S03580,Finance,G6,Permanent,1.0,2017-10-20,,Male,Other,
S03581,Communications,G5,Fixed-term,1.0,2018-11-15,,Male,White,
S03582,Legal and Governance,G7,Permanent,1.0,2008-10-08,,Male,White,
S03583,Marketing,G5,Permanent,1.0,2009-04-04,,Female,White,
S03584,Research and Development,G6,Permanent,0.2,2019-08-16,,Female,White,2023-07-14
S03585,Sales,G8,Permanent,1.0,2017-04-04,,Male,White,
S03586,Communications,G7,Permanent,1.0,2016-06-27,,Male,White,
S03587,Commercial Services,G5,Permanent,0.68,2018-03-21,2022-03-20,Male,Black,
S03588,Sales,G5,Permanent,1.0,2016-09-04,2020-09-03,Male,White,
S03589,Communications,G5,Permanent,1.0,2009-06-03,,Male,White,
S03590,Marketing,G6,Permanent,1.0,2012-09-18,2015-09-18,Female,White,2021-12-22
S03591,Communications,G8,Permanent,0.87,2017-12-09,,Female,White,
S03592,Security,G4,Permanent,1.0,2015-09-14,2018-09-13,Female,White,
S03593,Security,G7,Permanent,1.0,2020-07-04,,Female,White,
S03594,Procurement,G5,Permanent,1.0,2010-01-29,2014-01-28,Female,White,
S03595,Customer Services,G8,Permanent,1.0,2019-02-06,,F,White,
S03596,IT Services,G5,Fixed-term,0.3,2010-10-21,,Male,Asian,
S03597,Legal and Governance,G7,Permanent,0.27,2009-11-06,,Male,White,
S03598,IT Services,G4,Fixed-term,1.0,2021-01-28,2026-01-27,Female,White,
S03599,Commercial Services,G7,Permanent,1.0,2009-06-03,,Male,Black,
S03600,Communications,G7,Fixed-term,1.0,2019-09-01,,Male,White,
S03601,IT Services,G8,Permanent,1.0,2021-11-01,,Male,White,
S03602,Customer Services,G4,Permanent,1.0,2020-01-19,,Female,White,
S03603,Planning,G8,Permanent,1.0,2019-04-04,,Male,White,
S03604,IT Services,G7,Permanent,0.73,2024-07-19,,Male,White,
S03605,Planning,G7,Permanent,0.36,2015-09-04,,Female,White,2017-03-11
S03606,Customer Services,G6,Permanent,0.3,2016-02-13,,Female,White,
S03607,Procurement,G5,Permanent,1.0,2018-10-12,2024-10-10,Male,White,
S03608,IT Services,G7,Permanent,1.0,2018-04-25,,M,White,
S03609,Marketing,G5,Fixed-term,0.32,2015-11-03,,Male,White,
S03610,Marketing,G5,Permanent,1.0,2014-08-21,,Male,Black,
S03611,IT Services,G6,Permanent,1.0,2019-09-27,,Male,Mixed,
S03612,Security,G5,Permanent,1.0,2019-10-05,2022-10-04,Female,White,
S03613,Communications,G7,Permanent,1.0,2017-05-14,,Male,White,
S03614,Procurement,G8,Permanent,1.0,2022-11-21,,Female,Asian,
S03615,Estates,G4,Permanent,0.65,2024-04-11,,Female,White,
S03616,Security,G4,Permanent,1.0,2023-06-26,,Male,White,2024-02-04
S03617,Sales,G5,Permanent,1.0,2012-11-03,,Male,White,
S03618,Estates,G6,Fixed-term,1.0,2019-08-07,,Female,White,2020-01-09
S03619,HR,G6,Permanent,1.0,2014-02-28,2019-02-27,Male,White,
S03620,Customer Services,G6,Permanent,0.46,2017-09-26,2022-09-25,Male,White,
S03621,Communications,G6,Permanent,1.0,2013-11-04,2019-11-03,F,White,
S03622,Marketing,G6,Permanent,1.0,2013-11-24,2018-11-23,Male,White,
S03623,Communications,G6,Fixed-term,1.0,2010-10-08,,Female,White,
S03624,Facilities,G7,Permanent,1.0,2020-10-31,,Female,White,2020-12-28
S03625,Procurement,G5,Permanent,1.0,2018-05-26,2022-05-25,Female,White,2024-10-04
S03626,IT Services,G6,Fixed-term,1.0,2010-03-10,2013-03-09,M,White,2015-06-11
S03627,IT Services,G8,Permanent,0.38,2020-11-09,,Male,White,
S03628,Commercial Services,G4,Permanent,1.0,2019-11-01,2025-10-30,Male,White,
S03629,Estates,G6,Permanent,0.27,2021-09-01,,Male,White,
S03630,IT Services,G6,Permanent,1.0,2013-08-12,,Male,White,
S03631,Marketing,G5,Permanent,1.0,2008-01-29,2013-01-27,Male,Other,
S03632,Customer Services,G8,Permanent,1.0,2020-01-14,2026-01-12,Female,White,
S03633,IT Services,G5,Permanent,1.0,2011-05-29,2016-05-27,Male,White,
S03634,IT Services,G5,Permanent,1.0,2018-08-15,,Male,White,
S03635,Planning,G7,Permanent,1.0,2008-09-16,,Female,Black,
S03636,Facilities,G7,Permanent,1.0,2021-06-23,,Male,Asian,
S03637,Customer Services,G6,Permanent,1.0,2024-06-27,,Female,White,2024-08-14
S03638,Planning,G5,Permanent,1.0,2018-10-11,2022-10-10,Female,White,
S03639,IT Services,G6,Permanent,1.0,2021-02-27,,Male,Mixed,
S03640,Finance,G4,Fixed-term,1.0,2016-04-08,,Female,White,
S03641,Research and Development,G7,Permanent,0.33,2024-08-05,,Male,White,
S03642,Estates,G6,Permanent,1.0,2016-09-03,,Female,White,
S03643,Communications,G6,Permanent,1.0,2022-06-13,,Female,White,
S03644,Finance,G8,Permanent,1.0,2012-12-18,,Female,Black,
S03645,HR,G6,Permanent,1.0,2014-08-18,,M,White,
S03646,Legal and Governance,G3,Permanent,1.0,2014-02-28,2017-02-27,Male,Asian,2017-05-15
S03647,Sales,G5,Permanent,0.63,2008-12-09,,Male,Mixed,
S03648,Commercial Services,G4,Permanent,1.0,2008-05-21,,Male,White,
S03649,Customer Services,G4,Fixed-term,0.32,2018-03-12,2021-03-11,Female,Asian,2023-07-20
S03650,Sales,G5,Permanent,0.27,2019-11-29,,Male,White,
S03651,IT Services,G5,Permanent,1.0,2012-07-04,,Male,White,
S03652,Sales,G5,Fixed-term,1.0,2021-11-26,2027-11-25,Female,White,
S03653,Planning,G6,Permanent,0.47,2012-12-29,,Female,White,
S03654,Communications,G5,Permanent,1.0,2022-02-23,,Male,Asian,
S03655,Legal and Governance,G8,Permanent,1.0,2017-01-08,,Male,White,
S03656,Research and Development,G5,Permanent,1.0,2008-11-16,,Female,White,
S03657,HR,G5,Permanent,1.0,2023-07-17,,Female,White,
S03658,Estates,G4,Permanent,1.0,2017-07-22,,Female,White,
